level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
1.82,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0421,-0.063,-0.08310000000000001,-0.1031,-0.1221,-0.14109999999999998,-0.1592
1.83,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04215,-0.063,-0.08315,-0.10314999999999999,-0.12215,-0.14115,-0.1593
1.84,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0422,-0.063,-0.08320000000000001,-0.1032,-0.1222,-0.1412,-0.15940000000000001
1.85,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04225,-0.063,-0.08325,-0.10325,-0.12225,-0.14125,-0.1595
1.86,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042300000000000004,-0.063,-0.0833,-0.10329999999999999,-0.12229999999999999,-0.14129999999999998,-0.1596
1.87,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04235,-0.063,-0.08335000000000001,-0.10335,-0.12235,-0.14134999999999998,-0.1597
1.8800000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0424,-0.063,-0.0834,-0.10339999999999999,-0.1224,-0.1414,-0.1598
1.8900000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04245,-0.063,-0.08345000000000001,-0.10345,-0.12245,-0.14145,-0.15990000000000001
1.9000000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042499999999999996,-0.063,-0.0835,-0.1035,-0.1225,-0.1415,-0.16
1.9100000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04255,-0.063,-0.08355,-0.10354999999999999,-0.12254999999999999,-0.14154999999999998,-0.1601
1.92,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0426,-0.063,-0.08360000000000001,-0.1036,-0.1226,-0.14159999999999998,-0.1602
1.93,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04265,-0.063,-0.08365,-0.10364999999999999,-0.12265,-0.14165,-0.1603
1.94,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0427,-0.063,-0.08370000000000001,-0.1037,-0.1227,-0.1417,-0.16040000000000001
1.95,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042749999999999996,-0.063,-0.08375,-0.10375,-0.12275,-0.14175,-0.1605
1.96,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.0428,-0.063,-0.0838,-0.10379999999999999,-0.12279999999999999,-0.14179999999999998,-0.1606
1.97,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.04285,-0.063,-0.08385000000000001,-0.10385,-0.12285,-0.14184999999999998,-0.1607
1.98,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042899999999999994,-0.063,-0.0839,-0.10389999999999999,-0.1229,-0.1419,-0.1608
1.99,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042949999999999995,-0.063,-0.08395000000000001,-0.10395,-0.12295,-0.14195,-0.16090000000000002
2.0,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.123,-0.142,-0.161
2.0100000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12304999999999999,-0.14204999999999998,-0.16105
2.02,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1231,-0.14209999999999998,-0.1611
2.0300000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12315,-0.14215,-0.16115000000000002
2.04,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1232,-0.1422,-0.1612
2.05,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12325,-0.14225,-0.16125
2.06,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12329999999999999,-0.14229999999999998,-0.1613
2.07,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12335,-0.14234999999999998,-0.16135
2.08,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1234,-0.1424,-0.16140000000000002
2.09,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12345,-0.14245,-0.16145
2.1,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1235,-0.1425,-0.1615
2.11,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12355,-0.14254999999999998,-0.16155
2.12,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1236,-0.14259999999999998,-0.1616
2.13,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12365,-0.14265,-0.16165000000000002
2.14,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1237,-0.1427,-0.1617
2.15,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12375,-0.14275,-0.16175
2.16,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1238,-0.14279999999999998,-0.1618
2.17,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12385,-0.14284999999999998,-0.16185
2.18,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1239,-0.1429,-0.16190000000000002
2.19,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12395,-0.14295,-0.16195
2.2,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.124,-0.143,-0.162
2.21,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06305,-0.084,-0.104,-0.124,-0.14304999999999998,-0.16205
2.22,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0631,-0.084,-0.104,-0.124,-0.14309999999999998,-0.1621
2.23,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06315,-0.084,-0.104,-0.124,-0.14315,-0.16215000000000002
2.24,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0632,-0.084,-0.104,-0.124,-0.1432,-0.1622
2.25,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06325,-0.084,-0.104,-0.124,-0.14325,-0.16225
2.2600000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0633,-0.084,-0.104,-0.124,-0.14329999999999998,-0.1623
2.27,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06335,-0.084,-0.104,-0.124,-0.14334999999999998,-0.16235
2.2800000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0634,-0.084,-0.104,-0.124,-0.1434,-0.16240000000000002
2.29,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06345,-0.084,-0.104,-0.124,-0.14345,-0.16245
2.3000000000000003,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0635,-0.084,-0.104,-0.124,-0.1435,-0.1625
2.31,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06355,-0.084,-0.104,-0.124,-0.14354999999999998,-0.16255
2.32,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0636,-0.084,-0.104,-0.124,-0.14359999999999998,-0.1626
2.33,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06365,-0.084,-0.104,-0.124,-0.14365,-0.16265000000000002
2.34,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0637,-0.084,-0.104,-0.124,-0.1437,-0.1627
2.35,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06375,-0.084,-0.104,-0.124,-0.14375,-0.16275
2.36,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0638,-0.084,-0.104,-0.124,-0.14379999999999998,-0.1628
2.37,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06385,-0.084,-0.104,-0.124,-0.14384999999999998,-0.16285
2.38,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.0639,-0.084,-0.104,-0.124,-0.1439,-0.16290000000000002
2.39,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.06395,-0.084,-0.104,-0.124,-0.14395,-0.16295
2.4,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.104,-0.124,-0.144,-0.163
2.41,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10404999999999999,-0.12405,-0.14404999999999998,-0.16305
2.42,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1041,-0.1241,-0.14409999999999998,-0.1631
2.43,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10414999999999999,-0.12415,-0.14415,-0.16315000000000002
2.44,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1042,-0.1242,-0.1442,-0.1632
2.45,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10425,-0.12425,-0.14425,-0.16325
2.46,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10429999999999999,-0.1243,-0.14429999999999998,-0.1633
2.47,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10435,-0.12435,-0.14434999999999998,-0.16335
2.48,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10439999999999999,-0.1244,-0.1444,-0.16340000000000002
2.49,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10445,-0.12445,-0.14445,-0.16345
2.5,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1045,-0.1245,-0.1445,-0.1635
2.5100000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10454999999999999,-0.12455,-0.14454999999999998,-0.16355
2.52,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1046,-0.1246,-0.14459999999999998,-0.1636
2.5300000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10464999999999999,-0.12465,-0.14465,-0.16365000000000002
2.54,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1047,-0.1247,-0.1447,-0.1637
2.5500000000000003,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10475,-0.12475,-0.14475,-0.16375
2.56,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10479999999999999,-0.1248,-0.14479999999999998,-0.1638
2.57,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10485,-0.12485,-0.14484999999999998,-0.16385
2.58,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1049,-0.1249,-0.1449,-0.16390000000000002
2.59,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10495,-0.12495,-0.14495,-0.16395
2.6,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.105,-0.125,-0.145,-0.164
2.61,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084025,-0.105,-0.125025,-0.145025,-0.16405
2.62,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08405,-0.105,-0.12505,-0.14504999999999998,-0.1641
2.63,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08407500000000001,-0.105,-0.125075,-0.14507499999999998,-0.16415000000000002
2.64,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08410000000000001,-0.105,-0.1251,-0.14509999999999998,-0.1642
2.65,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084125,-0.105,-0.125125,-0.145125,-0.16425
2.66,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08415,-0.105,-0.12515,-0.14515,-0.1643
2.67,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084175,-0.105,-0.125175,-0.145175,-0.16435
2.68,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08420000000000001,-0.105,-0.1252,-0.1452,-0.16440000000000002
2.69,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08422500000000001,-0.105,-0.125225,-0.145225,-0.16445
2.7,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08425,-0.105,-0.12525,-0.14525,-0.1645
2.71,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084275,-0.105,-0.125275,-0.145275,-0.16455
2.72,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0843,-0.105,-0.1253,-0.14529999999999998,-0.1646
2.73,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08432500000000001,-0.105,-0.125325,-0.14532499999999998,-0.16465000000000002
2.74,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08435000000000001,-0.105,-0.12535,-0.14534999999999998,-0.1647
2.75,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084375,-0.105,-0.12537500000000001,-0.14537499999999998,-0.16475
2.7600000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0844,-0.105,-0.1254,-0.1454,-0.1648
2.77,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084425,-0.105,-0.125425,-0.145425,-0.16485
2.7800000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08445000000000001,-0.105,-0.12545,-0.14545,-0.16490000000000002
2.79,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08447500000000001,-0.105,-0.125475,-0.145475,-0.16495
2.8000000000000003,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0845,-0.105,-0.1255,-0.1455,-0.165
2.81,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084525,-0.105,-0.125525,-0.145525,-0.16505
2.82,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08455,-0.105,-0.12555,-0.14554999999999998,-0.1651
2.83,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08457500000000001,-0.105,-0.125575,-0.14557499999999998,-0.16515000000000002
2.84,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08460000000000001,-0.105,-0.1256,-0.14559999999999998,-0.1652
2.85,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084625,-0.105,-0.125625,-0.145625,-0.16525
2.86,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08465,-0.105,-0.12565,-0.14565,-0.1653
2.87,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084675,-0.105,-0.125675,-0.145675,-0.16535
2.88,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08470000000000001,-0.105,-0.1257,-0.1457,-0.16540000000000002
2.89,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08472500000000001,-0.105,-0.125725,-0.145725,-0.16545
2.9,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08475,-0.105,-0.12575,-0.14575,-0.1655
2.91,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084775,-0.105,-0.125775,-0.145775,-0.16555
2.92,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0848,-0.105,-0.1258,-0.14579999999999999,-0.1656
2.93,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08482500000000001,-0.105,-0.125825,-0.14582499999999998,-0.16565000000000002
2.94,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08485000000000001,-0.105,-0.12585,-0.14584999999999998,-0.16570000000000001
2.95,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084875,-0.105,-0.12587500000000001,-0.14587499999999998,-0.16575
2.96,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0849,-0.105,-0.1259,-0.1459,-0.1658
2.97,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.084925,-0.105,-0.125925,-0.145925,-0.16585
2.98,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08495000000000001,-0.105,-0.12595,-0.14595,-0.16590000000000002
2.99,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08497500000000001,-0.105,-0.125975,-0.145975,-0.16595000000000001
3.0,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.085,-0.105,-0.126,-0.146,-0.166
3.0100000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021050000000000003,-0.043,-0.064,-0.085,-0.10504999999999999,-0.126,-0.14604999999999999,-0.16605
3.02,0.044,0.022,0.011,0.0,-0.011,-0.0211,-0.043,-0.064,-0.085,-0.1051,-0.126,-0.14609999999999998,-0.1661
3.0300000000000002,0.044,0.022,0.011,0.0,-0.011,-0.021150000000000002,-0.043,-0.064,-0.085,-0.10515,-0.126,-0.14615,-0.16615000000000002
3.04,0.044,0.022,0.011,0.0,-0.011,-0.0212,-0.043,-0.064,-0.085,-0.1052,-0.126,-0.1462,-0.16620000000000001
3.0500000000000003,0.044,0.022,0.011,0.0,-0.011,-0.02125,-0.043,-0.064,-0.085,-0.10525,-0.126,-0.14625,-0.16625
3.06,0.044,0.022,0.011,0.0,-0.011,-0.0213,-0.043,-0.064,-0.085,-0.10529999999999999,-0.126,-0.14629999999999999,-0.1663
3.0700000000000003,0.044,0.022,0.011,0.0,-0.011,-0.02135,-0.043,-0.064,-0.085,-0.10535,-0.126,-0.14634999999999998,-0.16635
3.08,0.044,0.022,0.011,0.0,-0.011,-0.0214,-0.043,-0.064,-0.085,-0.1054,-0.126,-0.1464,-0.16640000000000002
3.09,0.044,0.022,0.011,0.0,-0.011,-0.02145,-0.043,-0.064,-0.085,-0.10545,-0.126,-0.14645,-0.16645000000000001
3.1,0.044,0.022,0.011,0.0,-0.011,-0.0215,-0.043,-0.064,-0.085,-0.1055,-0.126,-0.1465,-0.1665
3.11,0.044,0.022,0.011,0.0,-0.011,-0.02155,-0.043,-0.064,-0.085,-0.10554999999999999,-0.126,-0.14654999999999999,-0.16655
3.12,0.044,0.022,0.011,0.0,-0.011,-0.0216,-0.043,-0.064,-0.085,-0.1056,-0.126,-0.14659999999999998,-0.1666
3.13,0.044,0.022,0.011,0.0,-0.011,-0.02165,-0.043,-0.064,-0.085,-0.10565,-0.126,-0.14665,-0.16665000000000002
3.14,0.044,0.022,0.011,0.0,-0.011,-0.0217,-0.043,-0.064,-0.085,-0.1057,-0.126,-0.1467,-0.16670000000000001
3.15,0.044,0.022,0.011,0.0,-0.011,-0.02175,-0.043,-0.064,-0.085,-0.10575,-0.126,-0.14675,-0.16675
3.16,0.044,0.022,0.011,0.0,-0.011,-0.0218,-0.043,-0.064,-0.085,-0.10579999999999999,-0.126,-0.14679999999999999,-0.1668
3.17,0.044,0.022,0.011,0.0,-0.011,-0.021849999999999998,-0.043,-0.064,-0.085,-0.10585,-0.126,-0.14684999999999998,-0.16685
3.18,0.044,0.022,0.011,0.0,-0.011,-0.0219,-0.043,-0.064,-0.085,-0.1059,-0.126,-0.1469,-0.16690000000000002
3.19,0.044,0.022,0.011,0.0,-0.011,-0.021949999999999997,-0.043,-0.064,-0.085,-0.10595,-0.126,-0.14695,-0.16695000000000002
3.2,0.044,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.126,-0.147,-0.167
3.21,0.043949999999999996,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12605,-0.147,-0.167
3.22,0.043899999999999995,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1261,-0.147,-0.167
3.23,0.04385,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12615,-0.147,-0.167
3.24,0.0438,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1262,-0.147,-0.167
3.25,0.04375,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12625,-0.147,-0.167
3.2600000000000002,0.043699999999999996,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1263,-0.147,-0.167
3.27,0.043649999999999994,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12635,-0.147,-0.167
3.2800000000000002,0.0436,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1264,-0.147,-0.167
3.29,0.04355,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12645,-0.147,-0.167
3.3000000000000003,0.0435,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1265,-0.147,-0.167
3.31,0.043449999999999996,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12655,-0.147,-0.167
3.3200000000000003,0.043399999999999994,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1266,-0.147,-0.167
3.33,0.04335,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12665,-0.147,-0.167
3.34,0.0433,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1267,-0.147,-0.167
3.35,0.04325,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12675,-0.147,-0.167
3.36,0.043199999999999995,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1268,-0.147,-0.167
3.37,0.043149999999999994,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12685,-0.147,-0.167
3.38,0.0431,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1269,-0.147,-0.167
3.39,0.04305,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12695,-0.147,-0.167
3.4,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.147,-0.167
3.41,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14705,-0.16705
3.42,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14709999999999998,-0.1671
3.43,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14715,-0.16715000000000002
3.44,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1472,-0.16720000000000002
3.45,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14725,-0.16725
3.46,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1473,-0.1673
3.47,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14734999999999998,-0.16735
3.48,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1474,-0.16740000000000002
3.49,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14745,-0.16745000000000002
3.5,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1475,-0.1675
3.5100000000000002,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14755,-0.16755
3.52,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14759999999999998,-0.1676
3.5300000000000002,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14765,-0.16765000000000002
3.54,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1477,-0.16770000000000002
3.5500000000000003,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14775,-0.16775
3.56,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1478,-0.1678
3.5700000000000003,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14784999999999998,-0.16785
3.58,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1479,-0.16790000000000002
3.59,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14795,-0.16795000000000002
3.6,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.148,-0.168
3.61,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085025,-0.106025,-0.127025,-0.148025,-0.168025
3.62,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08505,-0.10604999999999999,-0.12705,-0.14805,-0.16805
3.63,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08507500000000001,-0.106075,-0.127075,-0.14807499999999998,-0.168075
3.64,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08510000000000001,-0.1061,-0.1271,-0.14809999999999998,-0.1681
3.65,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085125,-0.106125,-0.127125,-0.148125,-0.16812500000000002
3.66,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08515,-0.10615,-0.12715,-0.14815,-0.16815000000000002
3.67,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085175,-0.10617499999999999,-0.127175,-0.148175,-0.16817500000000002
3.68,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.0852,-0.1062,-0.1272,-0.1482,-0.16820000000000002
3.69,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08522500000000001,-0.106225,-0.127225,-0.148225,-0.168225
3.7,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.08525,-0.10625,-0.12725,-0.14825,-0.16825
3.71,0.043,0.022,0.011,0.0,-0.011,-0.022,-0.043,-0.064,-0.085275,-0.106275,-0.127275,-0.148275,-0.168275
